-down	69811250	46
-up	69814312	46
-down	69814421	46
-up	69855718	161
-up	69856234	161
-up	69856265	161
-up	69856296	161
-up	69856328	161
-up	69856359	161
-up	69856390	161
-up	69856437	161
-up	69856468	161
-up	69856500	161
-up	69856531	161
-up	69856562	161
-up	69856593	161
-up	69856625	161
-up	69856656	161
-up	69856687	161
-up	69856734	161
-up	69856765	161
-up	69856796	161
-up	69856828	161
-up	69856859	161
-up	69856890	161
-up	69856921	161
-up	69856953	161
-up	69856984	161
-up	69857031	161
-up	69857062	161
-up	69857093	161
-up	69857125	161
-up	69857156	161
-up	69857187	161
-up	69857218	161
-up	69857250	161
-up	69857281	161
-up	69857328	161
-up	69857359	161
-up	69857390	161
-up	69857421	161
-up	69857453	161
-up	69857484	161
-up	69857515	161
-up	69857546	161
-up	69857578	161
-up	69857625	161
-up	69857656	161
-up	69857687	161
-up	69857718	161
-up	69857750	161
-up	69857781	161
-up	69857812	161
-up	69857843	161
-up	69857875	161
-down	69858109	165
-up	69858859	82
-down	69858968	82
-up	69859953	8
-down	69860062	8
-up	69860468	161
-down	69860843	165
-up	69861218	82
-down	69861312	82
-up	69861828	20
-down	69861890	20
-up	69877437	8
-down	69877593	8
-up	69879453	40
-down	69879640	40
-up	69879875	40
-down	69879984	40
-up	69880468	40
-down	69880593	40
-up	69881062	40
-down	69881296	40
-up	69882078	40
-down	69882203	40
-up	69882484	40
-down	69882578	40
-up	69882875	40
-down	69882968	40
-up	69883921	40
-down	69884125	40
-up	69884578	40
-down	69884765	40
-up	69886031	40
-down	69886140	40
-up	69886421	40
-down	69886578	40
-up	69887250	40
-down	69887312	40
-up	69887890	40
-down	69887984	40
-up	69888187	40
-down	69888296	40
-up	69889265	40
-down	69889406	40
-up	69890234	40
-down	69890421	40
-up	69892265	40
-down	69892359	40
-up	69893609	40
-down	69893843	40
-up	69894484	40
-down	69894625	40
-up	69897843	40
-down	69897984	40
-up	69898968	38
-down	69899125	38
-up	69902515	40
-down	69902718	40
-up	69904796	40
-down	69904937	40
-up	69905234	40
-down	69905343	40
-up	69910453	40
-down	69910609	40
-up	69916000	40
-down	69916109	40
-up	69916687	40
-down	69916812	40
-up	69917515	40
-down	69917640	40
-up	69918625	40
-down	69918781	40
-up	69920593	173
-down	69920703	173
-up	69921281	40
-down	69921437	40
-up	69921781	40
-down	69921937	40
-up	69922671	40
-down	69922921	40
-up	69923296	40
-down	69923437	40
-up	69923750	40
-down	69923875	40
-up	69924734	40
-down	69924890	40
-up	69925171	40
-down	69925359	40
-up	69927312	40
-down	69927500	40
-up	69931609	40
-down	69931828	40
-up	69933531	40
-down	69933781	40
-up	69934656	40
-down	69934843	40
-up	69935703	40
-down	69935921	40
-up	69942359	40
-down	69942546	40
-up	69946187	40
-down	69946453	40
-up	69950453	40
-down	69950687	40
-up	69951593	40
-down	69951828	40
-up	69955109	40
-down	69955312	40
-up	69955640	40
-down	69955796	40
-up	69956562	40
-down	69956765	40
-up	69959078	40
-down	69959312	40
-up	69960468	40
-down	69960656	40
-up	69961125	40
-down	69961390	40
-up	69962578	40
-down	69962796	40
-up	69965765	40
-down	69965984	40
-up	69966296	40
-down	69966531	40
-up	69967046	40
-down	69967203	40
-up	69969218	40
-down	69969484	40
-up	69971984	40
-down	69972203	40
-up	69973187	40
-down	69973421	40
-up	69973828	40
-down	69973937	40
-up	69974312	40
-down	69974359	40
-up	69975984	40
-down	69976203	40
-up	69977156	40
-down	69977375	40
-up	69977765	40
-down	69977968	40
-up	69978593	40
-down	69978750	40
-up	69981437	40
-down	69981609	40
-up	69988187	40
-down	69988421	40
-up	69989062	40
-down	69989312	40
-up	69989859	40
-down	69990062	40
-up	69991015	40
-down	69991265	40
-up	69992843	40
-down	69993046	40
-up	69994531	40
-down	69994734	40
-up	69995828	40
-down	69996046	40
-up	69996359	40
-down	69996562	40
-up	69996906	40
-down	69997031	40
-up	70000968	40
-down	70001140	40
-up	70002000	40
-down	70002187	40
-up	70002812	40
-down	70003000	40
-up	70004250	40
-down	70004484	40
-up	70004921	40
-down	70005093	40
-up	70006015	40
-down	70006203	40
-up	70006921	40
-down	70007156	40
-up	70009093	40
-down	70009312	40
-up	70010875	40
-down	70011062	40
-up	70011500	40
-down	70011609	40
-up	70015140	40
-down	70015343	40
-up	70015484	40
-down	70015640	40
-up	70017109	40
-down	70017328	40
-up	70017687	40
-down	70017890	40
-up	70018984	40
-down	70019062	40
-up	70020312	40
-down	70020468	40
-up	70023593	40
-down	70023750	40
-up	70029203	40
-down	70029406	40
-up	70034156	40
-down	70034328	40
-up	70034796	40
-down	70034968	40
-up	70035406	40
-down	70035593	40
-up	70037812	40
-down	70038078	40
-up	70041140	40
-down	70041343	40
-up	70049125	40
-down	70049312	40
-up	70052140	40
-down	70052281	40
-up	70054218	40
-down	70054406	40
-up	70055531	40
-down	70055734	40
-up	70056218	40
-down	70056406	40
-up	70056953	40
-down	70057140	40
-up	70057937	40
-down	70058187	40
-up	70060796	40
-down	70061062	40
-up	70061796	40
-down	70062000	40
-up	70064093	40
-down	70064343	40
-up	70065796	40
-down	70066000	40
-up	70066718	40
-down	70066921	40
-up	70070593	40
-down	70070828	40
-up	70073625	40
-down	70073781	40
-up	70076000	40
-down	70076218	40
-up	70076578	40
-down	70076781	40
-up	70079156	40
-down	70079359	40
-up	70079812	40
-down	70079968	40
-up	70081906	40
-down	70082125	40
-up	70083046	40
-down	70083203	40
-up	70083781	40
-down	70083984	40
-up	70084234	40
-down	70084375	40
-up	70084656	40
-down	70084796	40
-up	70089671	40
-down	70089937	40
-up	70090203	40
-down	70090421	40
-up	70093593	40
-down	70093796	40
-up	70096140	40
-down	70096359	40
-up	70096937	40
-down	70097109	40
-up	70097937	40
-down	70098171	40
-up	70098562	40
-down	70098750	40
-up	70100015	40
-down	70100203	40
